run,optimizer,optimizer_label,epoch,metric,n,mean,std,sem,confidence,critical_value,ci_half_width,ci_low,ci_high,minimum,maximum
AdamW,adamw,AdamW,9,test_accuracy_gap,3,0.01816061,0.0003805535,0.0002197126,0.95,4.302653,0.0009453472,0.01721526,0.01910595,0.01775455,0.01850909
AdamW,adamw,AdamW,10,test_accuracy_gap,3,0.01938182,0.0005943953,0.0003431743,0.95,4.302653,0.00147656,0.01790526,0.02085838,0.0187,0.01979091
AdamW,adamw,AdamW,11,test_accuracy_gap,3,0.01868788,0.001074126,0.0006201469,0.95,4.302653,0.002668277,0.0160196,0.02135616,0.01755455,0.01969091
AdamW,adamw,AdamW,12,test_accuracy_gap,3,0.01762121,0.0007200972,0.0004157483,0.95,4.302653,0.001788821,0.01583239,0.01941003,0.01687273,0.01830909
AdamW,adamw,AdamW,13,test_accuracy_gap,3,0.01851818,0.001613656,0.0009316445,0.95,4.302653,0.004008543,0.01450964,0.02252672,0.01667273,0.01966364
AdamW,adamw,AdamW,14,test_accuracy_gap,3,0.01943333,0.001824361,0.001053295,0.95,4.302653,0.004531963,0.01490137,0.0239653,0.01732727,0.02052727
AdamW,adamw,AdamW,15,test_accuracy_gap,3,0.01697576,0.001019696,0.0005887217,0.95,4.302653,0.002533065,0.01444269,0.01950882,0.01609091,0.01809091
AdamW,adamw,AdamW,16,test_accuracy_gap,3,0.01629697,0.0009676731,0.0005586863,0.95,4.302653,0.002403833,0.01389314,0.0187008,0.01559091,0.0174
AdamW,adamw,AdamW,17,test_accuracy_gap,3,0.01666667,0.0008504901,0.0004910307,0.95,4.302653,0.002112734,0.01455393,0.0187794,0.0157,0.0173
AdamW,adamw,AdamW,18,test_accuracy_gap,3,0.0159,0.0002645751,0.0001527525,0.95,4.302653,0.0006572411,0.01524276,0.01655724,0.0157,0.0162
AdamW,adamw,AdamW,19,test_accuracy_gap,3,0.01606667,0.0004041452,0.0002333333,0.95,4.302653,0.001003952,0.01506271,0.01707062,0.0157,0.0165
AdamW,adamw,AdamW,20,test_accuracy_gap,3,0.0159,0.0003464102,0.0002,0.95,4.302653,0.0008605305,0.01503947,0.01676053,0.0155,0.0161
AdamW,adamw,AdamW,21,test_accuracy_gap,3,0.016,0.0004582576,0.0002645751,0.95,4.302653,0.001138375,0.01486163,0.01713837,0.0155,0.0164
AdamW,adamw,AdamW,22,test_accuracy_gap,3,0.0158,0.0003605551,0.0002081666,0.95,4.302653,0.0008956686,0.01490433,0.01669567,0.0154,0.0161
AdamW,adamw,AdamW,23,test_accuracy_gap,3,0.01576667,0.0006027714,0.0003480102,0.95,4.302653,0.001497367,0.0142693,0.01726403,0.0152,0.0164
AdamW,adamw,AdamW,24,test_accuracy_gap,3,0.0159,0.0005,0.0002886751,0.95,4.302653,0.001242069,0.01465793,0.01714207,0.0154,0.0164
AdamW,adamw,AdamW,25,test_accuracy_gap,3,0.01586667,0.0006658328,0.0003844188,0.95,4.302653,0.00165402,0.01421265,0.01752069,0.0153,0.0166
AdamW,adamw,AdamW,26,test_accuracy_gap,3,0.0158,0.0006557439,0.0003785939,0.95,4.302653,0.001628958,0.01417104,0.01742896,0.0152,0.0165
AdamW,adamw,AdamW,27,test_accuracy_gap,3,0.01566667,0.0006027714,0.0003480102,0.95,4.302653,0.001497367,0.0141693,0.01716403,0.0151,0.0163
AdamW,adamw,AdamW,28,test_accuracy_gap,3,0.0158,0.0006244998,0.0003605551,0.95,4.302653,0.001551344,0.01424866,0.01735134,0.0153,0.0165
AdamW,adamw,AdamW,29,test_accuracy_gap,3,0.0158,0.0006244998,0.0003605551,0.95,4.302653,0.001551344,0.01424866,0.01735134,0.0153,0.0165
AdamW,adamw,AdamW,30,test_accuracy_gap,3,0.01583333,0.0006110101,0.0003527668,0.95,4.302653,0.001517833,0.0143155,0.01735117,0.0153,0.0165
AdamW,adamw,AdamW,0,test_loss,3,3.18277,0.2497002,0.1441645,0.95,4.302653,0.6202898,2.56248,3.803059,2.89504,3.342725
AdamW,adamw,AdamW,1,test_loss,3,0.1814525,0.007361014,0.004249884,0.95,4.302653,0.01828577,0.1631668,0.1997383,0.1730058,0.1864968
AdamW,adamw,AdamW,2,test_loss,3,0.1128204,0.005185495,0.002993847,0.95,4.302653,0.01288148,0.09993895,0.1257019,0.1068769,0.1164207
AdamW,adamw,AdamW,3,test_loss,3,0.08794498,0.01033382,0.005966234,0.95,4.302653,0.02567063,0.06227434,0.1136156,0.07859054,0.09903771
AdamW,adamw,AdamW,4,test_loss,3,0.08252385,0.004281513,0.002471933,0.95,4.302653,0.01063587,0.07188798,0.09315972,0.07813316,0.08668712
AdamW,adamw,AdamW,5,test_loss,3,0.07906126,0.004408712,0.002545371,0.95,4.302653,0.01095185,0.06810942,0.09001311,0.0746616,0.08347897
AdamW,adamw,AdamW,6,test_loss,3,0.08466325,0.008819307,0.005091829,0.95,4.302653,0.02190837,0.06275488,0.1065716,0.07491856,0.09209702
AdamW,adamw,AdamW,7,test_loss,3,0.07925486,0.000642693,0.000371059,0.95,4.302653,0.001596538,0.07765832,0.08085139,0.07865405,0.07993252
AdamW,adamw,AdamW,8,test_loss,3,0.08424702,0.008839573,0.00510353,0.95,4.302653,0.02195872,0.0622883,0.1062057,0.0747798,0.0922847
AdamW,adamw,AdamW,9,test_loss,3,0.08329453,0.01114632,0.006435331,0.95,4.302653,0.027689,0.05560554,0.1109835,0.07043614,0.09021031
AdamW,adamw,AdamW,10,test_loss,3,0.08161132,0.007454453,0.00430383,0.95,4.302653,0.01851789,0.06309344,0.1001292,0.0757954,0.09001475
AdamW,adamw,AdamW,11,test_loss,3,0.07826727,0.003460669,0.001998018,0.95,4.302653,0.008596779,0.06967049,0.08686405,0.07574038,0.08221164
AdamW,adamw,AdamW,12,test_loss,3,0.07652669,0.005479657,0.003163681,0.95,4.302653,0.01361222,0.06291446,0.09013891,0.07134199,0.08226003
AdamW,adamw,AdamW,13,test_loss,3,0.08355505,0.008696287,0.005020804,0.95,4.302653,0.02160277,0.06195227,0.1051578,0.07498318,0.09237063
AdamW,adamw,AdamW,14,test_loss,3,0.08111703,0.01265184,0.007304546,0.95,4.302653,0.03142892,0.04968811,0.112546,0.06685036,0.09097355
AdamW,adamw,AdamW,15,test_loss,3,0.07176834,0.004133613,0.002386542,0.95,4.302653,0.01026846,0.06149988,0.0820368,0.06700618,0.07442892
AdamW,adamw,AdamW,16,test_loss,3,0.06961161,0.001817856,0.00104954,0.95,4.302653,0.004515805,0.0650958,0.07412741,0.06854818,0.07171062
AdamW,adamw,AdamW,17,test_loss,3,0.071038,0.001984706,0.001145871,0.95,4.302653,0.004930284,0.06610772,0.07596829,0.0690973,0.07306396
AdamW,adamw,AdamW,18,test_loss,3,0.07031369,0.002438681,0.001407973,0.95,4.302653,0.006058019,0.06425568,0.07637171,0.06800179,0.07286195
AdamW,adamw,AdamW,19,test_loss,3,0.07111246,0.002415366,0.001394512,0.95,4.302653,0.006000102,0.06511236,0.07711256,0.06898464,0.07373787
AdamW,adamw,AdamW,20,test_loss,3,0.07141031,0.002632162,0.001519679,0.95,4.302653,0.006538653,0.06487165,0.07794896,0.06948318,0.07440928
AdamW,adamw,AdamW,21,test_loss,3,0.07209173,0.002527426,0.00145921,0.95,4.302653,0.006278474,0.06581325,0.0783702,0.07013656,0.07494571
AdamW,adamw,AdamW,22,test_loss,3,0.07248686,0.002421344,0.001397964,0.95,4.302653,0.006014953,0.06647191,0.07850181,0.07071423,0.07524567
AdamW,adamw,AdamW,23,test_loss,3,0.07286876,0.002462573,0.001421767,0.95,4.302653,0.00611737,0.06675139,0.07898614,0.07114697,0.07568947
AdamW,adamw,AdamW,24,test_loss,3,0.07331336,0.002604767,0.001503863,0.95,4.302653,0.0064706,0.06684275,0.07978396,0.071529,0.0763024
AdamW,adamw,AdamW,25,test_loss,3,0.07359749,0.002571221,0.001484495,0.95,4.302653,0.006387268,0.06721022,0.07998476,0.07181322,0.07654473
AdamW,adamw,AdamW,26,test_loss,3,0.07390297,0.002531919,0.001461804,0.95,4.302653,0.006289635,0.06761334,0.08019261,0.07208982,0.07679575
AdamW,adamw,AdamW,27,test_loss,3,0.0740884,0.002517715,0.001453603,0.95,4.302653,0.006254351,0.06783405,0.08034275,0.07231987,0.07697094
AdamW,adamw,AdamW,28,test_loss,3,0.07423967,0.002526515,0.001458684,0.95,4.302653,0.006276211,0.06796346,0.08051589,0.07247258,0.07713352
AdamW,adamw,AdamW,29,test_loss,3,0.07429615,0.002525799,0.001458271,0.95,4.302653,0.006274432,0.06802172,0.08057058,0.07252011,0.07718765
AdamW,adamw,AdamW,30,test_loss,3,0.07432452,0.002520082,0.00145497,0.95,4.302653,0.006260232,0.06806429,0.08058475,0.07254965,0.077209
AdamW,adamw,AdamW,0,test_loss_gap,3,0.01123171,0.01443111,0.008331804,0.95,4.302653,0.03584886,-0.02461715,0.04708057,-0.001486025,0.02691535
AdamW,adamw,AdamW,1,test_loss_gap,3,0.009027562,0.003629357,0.00209541,0.95,4.302653,0.009015823,1.173865e-05,0.01804339,0.004855666,0.01145803
AdamW,adamw,AdamW,2,test_loss_gap,3,0.03041909,0.0006683115,0.0003858498,0.95,4.302653,0.001660178,0.02875891,0.03207927,0.02987402,0.03116471
AdamW,adamw,AdamW,3,test_loss_gap,3,0.03696633,0.002574236,0.001486236,0.95,4.302653,0.006394756,0.03057158,0.04336109,0.03459866,0.03970654
AdamW,adamw,AdamW,4,test_loss_gap,3,0.04904981,0.002844701,0.001642389,0.95,4.302653,0.007066628,0.04198319,0.05611644,0.04613191,0.05181518
AdamW,adamw,AdamW,5,test_loss_gap,3,0.05657633,0.001414159,0.0008164652,0.95,4.302653,0.003512966,0.05306336,0.06008929,0.05535702,0.05812663
AdamW,adamw,AdamW,6,test_loss_gap,3,0.06562198,0.003296105,0.001903007,0.95,4.302653,0.008187979,0.057434,0.07380996,0.06244454,0.06902514
AdamW,adamw,AdamW,7,test_loss_gap,3,0.06629543,0.002797161,0.001614941,0.95,4.302653,0.006948532,0.0593469,0.07324396,0.06334072,0.06890256
AdamW,adamw,AdamW,8,test_loss_gap,3,0.07016105,0.003899565,0.002251415,0.95,4.302653,0.009687058,0.060474,0.07984811,0.06565824,0.07242351
AdamW,adamw,AdamW,9,test_loss_gap,3,0.07107998,0.007618692,0.004398654,0.95,4.302653,0.01892588,0.0521541,0.09000586,0.06228269,0.07549732
AdamW,adamw,AdamW,10,test_loss_gap,3,0.07334314,0.006682844,0.003858342,0.95,4.302653,0.0166011,0.05674204,0.08994425,0.06937394,0.08105876
AdamW,adamw,AdamW,11,test_loss_gap,3,0.07347594,0.001054578,0.0006088609,0.95,4.302653,0.002619717,0.07085623,0.07609566,0.07250758,0.07459953
AdamW,adamw,AdamW,12,test_loss_gap,3,0.07362856,0.004760297,0.002748359,0.95,4.302653,0.01182523,0.06180333,0.0854538,0.06936375,0.07876413
AdamW,adamw,AdamW,13,test_loss_gap,3,0.07826851,0.006150985,0.003551273,0.95,4.302653,0.01527989,0.06298862,0.09354841,0.07233992,0.08462006
AdamW,adamw,AdamW,14,test_loss_gap,3,0.07611647,0.008639115,0.004987795,0.95,4.302653,0.02146075,0.05465572,0.09757722,0.06623255,0.08222691
AdamW,adamw,AdamW,15,test_loss_gap,3,0.07080459,0.003617639,0.002088645,0.95,4.302653,0.008986714,0.06181788,0.0797913,0.06672442,0.07362021
AdamW,adamw,AdamW,16,test_loss_gap,3,0.06921718,0.002030391,0.001172247,0.95,4.302653,0.00504377,0.06417341,0.07426095,0.06770142,0.07152404
AdamW,adamw,AdamW,17,test_loss_gap,3,0.07087426,0.001972058,0.001138568,0.95,4.302653,0.004898863,0.0659754,0.07577313,0.06899764,0.07292959
AdamW,adamw,AdamW,18,test_loss_gap,3,0.07021193,0.00245305,0.001416269,0.95,4.302653,0.006093713,0.06411821,0.07630564,0.06787676,0.07276793
AdamW,adamw,AdamW,19,test_loss_gap,3,0.07102711,0.002422194,0.001398454,0.95,4.302653,0.006017063,0.06501004,0.07704417,0.06888737,0.07365684
AdamW,adamw,AdamW,20,test_loss_gap,3,0.07133508,0.002635946,0.001521864,0.95,4.302653,0.006548052,0.06478702,0.07788313,0.06939911,0.07433708
AdamW,adamw,AdamW,21,test_loss_gap,3,0.0720241,0.002530105,0.001460757,0.95,4.302653,0.00628513,0.06573897,0.07830923,0.07006215,0.07487977
AdamW,adamw,AdamW,22,test_loss_gap,3,0.07242575,0.002423461,0.001399186,0.95,4.302653,0.00602021,0.06640554,0.07844596,0.0706474,0.07518609
AdamW,adamw,AdamW,23,test_loss_gap,3,0.07281229,0.00246396,0.001422568,0.95,4.302653,0.006120815,0.06669148,0.07893311,0.07108592,0.07563401
AdamW,adamw,AdamW,24,test_loss_gap,3,0.07326082,0.002605977,0.001504561,0.95,4.302653,0.006473605,0.06678721,0.07973442,0.07147224,0.07625078
AdamW,adamw,AdamW,25,test_loss_gap,3,0.07354805,0.002572414,0.001485184,0.95,4.302653,0.00639023,0.06715782,0.07993828,0.07176005,0.07649622
AdamW,adamw,AdamW,26,test_loss_gap,3,0.07385583,0.002533102,0.001462487,0.95,4.302653,0.006292575,0.06756325,0.0801484,0.07203901,0.07674943
AdamW,adamw,AdamW,27,test_loss_gap,3,0.07404294,0.002518753,0.001454202,0.95,4.302653,0.006256928,0.06778601,0.08029987,0.07227106,0.07692624
AdamW,adamw,AdamW,28,test_loss_gap,3,0.07419528,0.002527483,0.001459243,0.95,4.302653,0.006278615,0.06791666,0.08047389,0.07242494,0.07708982
AdamW,adamw,AdamW,29,test_loss_gap,3,0.07425229,0.002526774,0.001458833,0.95,4.302653,0.006276853,0.06797544,0.08052915,0.07247306,0.07714449
AdamW,adamw,AdamW,30,test_loss_gap,3,0.07428086,0.002521053,0.001455531,0.95,4.302653,0.006262644,0.06801821,0.0805435,0.07250282,0.07716603
AdamW,adamw,AdamW,0,train_accuracy,3,0.1053636,0.01751759,0.01011378,0.95,4.302653,0.04351609,0.06184754,0.1488797,0.08578182,0.1195455
AdamW,adamw,AdamW,1,train_accuracy,3,0.9482303,0.003044156,0.001757544,0.95,4.302653,0.007562103,0.9406682,0.9557924,0.9460545,0.9517091
AdamW,adamw,AdamW,2,train_accuracy,3,0.9752,0.00115035,0.000664155,0.95,4.302653,0.002857629,0.9723424,0.9780576,0.9744909,0.9765273
AdamW,adamw,AdamW,3,train_accuracy,3,0.9842121,0.003861457,0.002229414,0.95,4.302653,0.009592392,0.9746197,0.9938045,0.9804909,0.9882
AdamW,adamw,AdamW,4,train_accuracy,3,0.9899273,0.001704054,0.0009838363,0.95,4.302653,0.004233106,0.9856942,0.9941604,0.9888364,0.9918909
AdamW,adamw,AdamW,5,train_accuracy,3,0.992903,0.001463872,0.0008451667,0.95,4.302653,0.003636459,0.9892666,0.9965395,0.9914545,0.9943818
AdamW,adamw,AdamW,6,train_accuracy,3,0.9941879,0.002467932,0.001424861,0.95,4.302653,0.006130683,0.9880572,1.000319,0.9926909,0.9970364
AdamW,adamw,AdamW,7,train_accuracy,3,0.9961455,0.001048415,0.0006053026,0.95,4.302653,0.002604407,0.993541,0.9987499,0.9950545,0.9971455
AdamW,adamw,AdamW,8,train_accuracy,3,0.995503,0.002301299,0.001328656,0.95,4.302653,0.005716744,0.9897863,1.00122,0.993,0.9975273
AdamW,adamw,AdamW,9,train_accuracy,3,0.9959939,0.001611973,0.0009306731,0.95,4.302653,0.004004363,0.9919896,0.9999983,0.9950182,0.9978545
AdamW,adamw,AdamW,10,train_accuracy,3,0.9974485,0.0005707276,0.0003295098,0.95,4.302653,0.001417766,0.9960307,0.9988663,0.997,0.9980909
AdamW,adamw,AdamW,11,train_accuracy,3,0.9985879,0.001001872,0.0005784308,0.95,4.302653,0.002488787,0.9960991,1.001077,0.9974909,0.9994545
AdamW,adamw,AdamW,12,train_accuracy,3,0.9991879,0.0002818671,0.000162736,0.95,4.302653,0.0007001966,0.9984877,0.9998881,0.9989091,0.9994727
AdamW,adamw,AdamW,13,train_accuracy,3,0.9983515,0.0009273321,0.0005353955,0.95,4.302653,0.002303621,0.9960479,1.000655,0.9974182,0.9992727
AdamW,adamw,AdamW,14,train_accuracy,3,0.9986,0.001292445,0.0007461933,0.95,4.302653,0.003210611,0.9953894,1.001811,0.9973455,0.9999273
AdamW,adamw,AdamW,15,train_accuracy,3,0.9998424,0.0001340203,7.737664e-05,0.95,4.302653,0.0003329248,0.9995095,1.000175,0.9996909,0.9999455
AdamW,adamw,AdamW,16,train_accuracy,3,0.9999636,6.298367e-05,3.636364e-05,0.95,4.302653,0.0001564601,0.9998072,1.00012,0.9998909,1.0
AdamW,adamw,AdamW,17,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,18,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,19,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,20,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,21,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,22,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,23,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,24,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,25,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,26,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,27,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,28,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,29,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,30,train_accuracy,3,1.0,0.0,0.0,0.95,4.302653,0.0,1.0,1.0,1.0,1.0
AdamW,adamw,AdamW,0,train_loss,3,3.171538,0.2630029,0.1518448,0.95,4.302653,0.6533354,2.518202,3.824873,2.868125,3.334459
AdamW,adamw,AdamW,1,train_loss,3,0.172425,0.003881236,0.002240832,0.95,4.302653,0.009641524,0.1627834,0.1820665,0.1681501,0.1757278
AdamW,adamw,AdamW,2,train_loss,3,0.08240134,0.005134122,0.002964187,0.95,4.302653,0.01275387,0.06964748,0.09515521,0.07665836,0.08654672
AdamW,adamw,AdamW,3,train_loss,3,0.05097864,0.01179256,0.006808436,0.95,4.302653,0.02929434,0.02168431,0.08027298,0.038884,0.06244391
AdamW,adamw,AdamW,4,train_loss,3,0.03347403,0.004030385,0.002326944,0.95,4.302653,0.01001203,0.023462,0.04348607,0.02893081,0.03661934
AdamW,adamw,AdamW,5,train_loss,3,0.02248494,0.003036004,0.001752838,0.95,4.302653,0.007541851,0.01494309,0.03002679,0.01930458,0.02535234
AdamW,adamw,AdamW,6,train_loss,3,0.01904127,0.00573625,0.003311825,0.95,4.302653,0.01424964,0.004791635,0.03329091,0.01247402,0.02307188
AdamW,adamw,AdamW,7,train_loss,3,0.01295942,0.003056287,0.001764548,0.95,4.302653,0.007592239,0.005367186,0.02055166,0.009751491,0.01583727
AdamW,adamw,AdamW,8,train_loss,3,0.01408596,0.005415533,0.003126659,0.95,4.302653,0.01345293,0.0006330332,0.02753889,0.00912156,0.01986119
AdamW,adamw,AdamW,9,train_loss,3,0.01221456,0.00354801,0.002048445,0.95,4.302653,0.008813747,0.003400813,0.02102831,0.008153447,0.01471299
AdamW,adamw,AdamW,10,train_loss,3,0.00826818,0.001616563,0.0009333232,0.95,4.302653,0.004015766,0.004252414,0.01228395,0.006421455,0.00942709
AdamW,adamw,AdamW,11,train_loss,3,0.00479133,0.002625193,0.001515656,0.95,4.302653,0.00652134,-0.00173001,0.01131267,0.00241967,0.007612109
AdamW,adamw,AdamW,12,train_loss,3,0.002898124,0.000808478,0.000466775,0.95,4.302653,0.002008371,0.000889753,0.004906494,0.001978241,0.0034959
AdamW,adamw,AdamW,13,train_loss,3,0.005286537,0.002558371,0.001477076,0.95,4.302653,0.006355345,-0.001068808,0.01164188,0.002643255,0.007750568
AdamW,adamw,AdamW,14,train_loss,3,0.005000559,0.004101644,0.002368085,0.95,4.302653,0.01018905,-0.005188489,0.01518961,0.0006178129,0.008746645
AdamW,adamw,AdamW,15,train_loss,3,0.0009637515,0.0007712904,0.0004453047,0.95,4.302653,0.001915992,-0.0009522402,0.002879743,0.0002817624,0.001800787
AdamW,adamw,AdamW,16,train_loss,3,0.0003944306,0.000417078,0.0002408001,0.95,4.302653,0.001036079,-0.0006416486,0.00143051,0.0001221144,0.0008745902
AdamW,adamw,AdamW,17,train_loss,3,0.0001637409,8.277122e-05,4.778799e-05,0.95,4.302653,0.0002056151,-4.187422e-05,0.000369356,9.965836e-05,0.0002571918
AdamW,adamw,AdamW,18,train_loss,3,0.0001017674,2.051789e-05,1.184601e-05,0.95,4.302653,5.096927e-05,5.079808e-05,0.0001527366,8.625331e-05,0.0001250315
AdamW,adamw,AdamW,19,train_loss,3,8.535662e-05,1.04454e-05,6.030657e-06,0.95,4.302653,2.594782e-05,5.94088e-05,0.0001113044,7.7766e-05,9.72694e-05
AdamW,adamw,AdamW,20,train_loss,3,7.523182e-05,7.778807e-06,4.491096e-06,0.95,4.302653,1.932363e-05,5.590819e-05,9.455544e-05,6.941991e-05,8.406872e-05
AdamW,adamw,AdamW,21,train_loss,3,6.763321e-05,6.110795e-06,3.528069e-06,0.95,4.302653,1.518006e-05,5.245315e-05,8.281327e-05,6.254708e-05,7.441187e-05
AdamW,adamw,AdamW,22,train_loss,3,6.111323e-05,5.123427e-06,2.958012e-06,0.95,4.302653,1.27273e-05,4.838593e-05,7.384052e-05,5.692966e-05,6.682756e-05
AdamW,adamw,AdamW,23,train_loss,3,5.6471e-05,4.162965e-06,2.403489e-06,0.95,4.302653,1.034138e-05,4.612962e-05,6.681238e-05,5.290703e-05,6.104652e-05
AdamW,adamw,AdamW,24,train_loss,3,5.253902e-05,3.849509e-06,2.222515e-06,0.95,4.302653,9.562712e-06,4.297631e-05,6.210173e-05,4.922985e-05,5.676378e-05
AdamW,adamw,AdamW,25,train_loss,3,4.944373e-05,3.353223e-06,1.935984e-06,0.95,4.302653,8.329867e-06,4.111386e-05,5.777359e-05,4.665143e-05,5.316289e-05
AdamW,adamw,AdamW,26,train_loss,3,4.714624e-05,3.326111e-06,1.920331e-06,0.95,4.302653,8.262518e-06,3.888372e-05,5.540876e-05,4.431344e-05,5.080863e-05
AdamW,adamw,AdamW,27,train_loss,3,4.545886e-05,3.042682e-06,1.756693e-06,0.95,4.302653,7.55844e-06,3.790043e-05,5.30173e-05,4.286593e-05,4.880849e-05
AdamW,adamw,AdamW,28,train_loss,3,4.439857e-05,2.951961e-06,1.704315e-06,0.95,4.302653,7.333076e-06,3.706549e-05,5.173165e-05,4.18587e-05,4.763723e-05
AdamW,adamw,AdamW,29,train_loss,3,4.38556e-05,2.903813e-06,1.676517e-06,0.95,4.302653,7.21347e-06,3.664213e-05,5.106907e-05,4.136659e-05,4.704581e-05
AdamW,adamw,AdamW,30,train_loss,3,4.366362e-05,2.885648e-06,1.66603e-06,0.95,4.302653,7.168348e-06,3.649527e-05,5.083197e-05,4.118918e-05,4.683341e-05
AdamW,adamw,AdamW,0,validation_accuracy,3,0.1020667,0.01158677,0.006689627,0.95,4.302653,0.02878314,0.07328352,0.1308498,0.0888,0.1102
AdamW,adamw,AdamW,1,validation_accuracy,3,0.9440667,0.002193931,0.001266667,0.95,4.302653,0.005450027,0.9386166,0.9495167,0.9416,0.9458
AdamW,adamw,AdamW,2,validation_accuracy,3,0.9656,0.002088061,0.001205543,0.95,4.302653,0.005187032,0.960413,0.970787,0.9642,0.968
AdamW,adamw,AdamW,3,validation_accuracy,3,0.9722,0.003174902,0.00183303,0.95,4.302653,0.007886893,0.9643131,0.9800869,0.9698,0.9758
AdamW,adamw,AdamW,4,validation_accuracy,3,0.9750667,0.0005033223,0.0002905933,0.95,4.302653,0.001250322,0.9738163,0.976317,0.9746,0.9756
AdamW,adamw,AdamW,5,validation_accuracy,3,0.976,0.00103923,0.0006,0.95,4.302653,0.002581592,0.9734184,0.9785816,0.9748,0.9766
AdamW,adamw,AdamW,6,validation_accuracy,3,0.9775333,0.00321455,0.001855921,0.95,4.302653,0.007985386,0.9695479,0.9855187,0.9752,0.9812
AdamW,adamw,AdamW,7,validation_accuracy,3,0.9794667,0.002335237,0.00134825,0.95,4.302653,0.005801051,0.9736656,0.9852677,0.9774,0.982
AdamW,adamw,AdamW,8,validation_accuracy,3,0.9788,0.003218695,0.001858315,0.95,4.302653,0.007995683,0.9708043,0.9867957,0.9762,0.9824
AdamW,adamw,AdamW,9,validation_accuracy,3,0.9764,0.002835489,0.001637071,0.95,4.302653,0.007043746,0.9693563,0.9834437,0.9742,0.9796
AdamW,adamw,AdamW,10,validation_accuracy,3,0.9806,0.001637071,0.0009451631,0.95,4.302653,0.004066709,0.9765333,0.9846667,0.9788,0.982
AdamW,adamw,AdamW,11,validation_accuracy,3,0.982,0.002271563,0.001311488,0.95,4.302653,0.005642876,0.9763571,0.9876429,0.9794,0.9836
AdamW,adamw,AdamW,12,validation_accuracy,3,0.9826,0.001637071,0.0009451631,0.95,4.302653,0.004066709,0.9785333,0.9866667,0.9812,0.9844
AdamW,adamw,AdamW,13,validation_accuracy,3,0.9808,0.0005291503,0.000305505,0.95,4.302653,0.001314482,0.9794855,0.9821145,0.9802,0.9812
AdamW,adamw,AdamW,14,validation_accuracy,3,0.9826,0.002457641,0.00141892,0.95,4.302653,0.006105119,0.9764949,0.9887051,0.9808,0.9854
AdamW,adamw,AdamW,15,validation_accuracy,3,0.9839333,0.001101514,0.0006359595,0.95,4.302653,0.002736313,0.981197,0.9866696,0.9832,0.9852
AdamW,adamw,AdamW,16,validation_accuracy,3,0.9851333,0.0009865766,0.0005696002,0.95,4.302653,0.002450792,0.9826825,0.9875841,0.984,0.9858
AdamW,adamw,AdamW,17,validation_accuracy,3,0.9852,0.001058301,0.0006110101,0.95,4.302653,0.002628964,0.982571,0.987829,0.984,0.986
AdamW,adamw,AdamW,18,validation_accuracy,3,0.9852667,0.0009451631,0.0005456902,0.95,4.302653,0.002347915,0.9829188,0.9876146,0.9842,0.986
AdamW,adamw,AdamW,19,validation_accuracy,3,0.9854,0.001058301,0.0006110101,0.95,4.302653,0.002628964,0.982771,0.988029,0.9842,0.9862
AdamW,adamw,AdamW,20,validation_accuracy,3,0.9853333,0.0008082904,0.0004666667,0.95,4.302653,0.002007905,0.9833254,0.9873412,0.9844,0.9858
AdamW,adamw,AdamW,21,validation_accuracy,3,0.9855333,0.0008326664,0.0004807402,0.95,4.302653,0.002068458,0.9834649,0.9876018,0.9846,0.9862
AdamW,adamw,AdamW,22,validation_accuracy,3,0.9854667,0.0007571878,0.0004371626,0.95,4.302653,0.001880959,0.9835857,0.9873476,0.9846,0.986
AdamW,adamw,AdamW,23,validation_accuracy,3,0.9854,0.0006,0.0003464102,0.95,4.302653,0.001490483,0.9839095,0.9868905,0.9848,0.986
