arm,arm_label,family,variant,layer,epoch,metric,n,mean,std,sem,ci_half_width,ci_low,ci_high,minimum,maximum
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,6,alpha,3,6.030512,0.339615,0.196077,0.843652,5.186861,6.874164,5.704581,6.38233
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,7,alpha,3,5.716922,0.337641,0.194937,0.838748,4.878174,6.55567,5.377775,6.053038
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,8,alpha,3,5.477224,0.271115,0.156528,0.673487,4.803737,6.150711,5.185067,5.720702
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,9,alpha,3,5.457471,0.273803,0.15808,0.680163,4.777308,6.137634,5.185194,5.732774
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,10,alpha,3,5.327055,0.263838,0.152327,0.65541,4.671645,5.982465,5.066381,5.593947
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,11,alpha,3,5.261149,0.206987,0.119504,0.514185,4.746964,5.775334,5.046575,5.459607
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,12,alpha,3,5.232022,0.2042,0.117895,0.507261,4.724762,5.739283,5.022204,5.430097
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,13,alpha,3,5.205543,0.201891,0.116562,0.501525,4.704018,5.707068,5.00066,5.404302
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,14,alpha,3,5.178483,0.198324,0.114502,0.492663,4.68582,5.671146,4.979303,5.375939
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,15,alpha,3,5.124242,0.237431,0.137081,0.589811,4.534431,5.714054,4.875035,5.347817
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,16,alpha,3,5.100061,0.233089,0.134574,0.579025,4.521036,5.679086,4.856647,5.321229
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,17,alpha,3,5.077324,0.230713,0.133202,0.573122,4.504201,5.650446,4.837724,5.297982
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,18,alpha,3,5.055925,0.227847,0.131548,0.566004,4.489922,5.621929,4.820074,5.274821
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,19,alpha,3,4.989783,0.164183,0.094791,0.407852,4.581931,5.397635,4.803493,5.11339
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,20,alpha,3,4.975832,0.165494,0.095548,0.411111,4.564722,5.386943,4.788889,5.103618
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,21,alpha,3,4.963503,0.166593,0.096182,0.41384,4.549664,5.377343,4.776091,5.094769
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,22,alpha,3,4.953233,0.167561,0.096741,0.416244,4.536989,5.369477,4.765366,5.087243
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,23,alpha,3,4.944775,0.168362,0.097204,0.418234,4.526542,5.363009,4.756628,5.081231
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,24,alpha,3,4.938304,0.169088,0.097623,0.420039,4.518265,5.358343,4.749836,5.076706
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,25,alpha,3,4.965458,0.117113,0.067615,0.290924,4.674533,5.256382,4.840736,5.073082
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,26,alpha,3,4.962104,0.117302,0.067724,0.291394,4.67071,5.253498,4.837534,5.070448
old_sgd,old SGD + Nesterov,sgd_momentum,old,fc2,27,alpha,3,4.931226,0.083105,0.04798,0.206443,4.724783,5.13767,4.835364,4.982923
