run,optimizer,optimizer_label,layer,epoch,metric,n,mean,std,sem,confidence,critical_value,ci_half_width,ci_low,ci_high,minimum,maximum
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,11,alpha,3,2.228553,0.012764,0.007369,0.95,4.302653,0.031708,2.196845,2.26026,2.215669,2.241194
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,12,alpha,3,2.111766,0.066451,0.038365,0.95,4.302653,0.165072,1.946694,2.276839,2.035152,2.153736
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,13,alpha,3,5.218811,5.414123,3.125845,0.95,4.302653,13.449426,-8.230615,18.668237,2.040942,11.470211
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,14,alpha,3,2.167546,0.139645,0.080624,0.95,4.302653,0.346897,1.820649,2.514443,2.040958,2.31734
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,15,alpha,3,2.043149,0.044724,0.025821,0.95,4.302653,0.1111,1.932049,2.154249,2.002848,2.091265
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,16,alpha,3,3.902952,3.236995,1.86888,0.95,4.302653,8.041141,-4.138189,11.944093,2.027461,7.640704
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,17,alpha,3,2.080794,0.154047,0.088939,0.95,4.302653,0.382674,1.69812,2.463468,1.954238,2.252322
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,18,alpha,3,2.082275,0.104155,0.060134,0.95,4.302653,0.258734,1.823541,2.341009,2.01762,2.202426
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,19,alpha,3,3.715349,2.979247,1.720069,0.95,4.302653,7.40086,-3.68551,11.116209,1.990791,7.155484
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,20,alpha,3,1.991713,0.069099,0.039895,0.95,4.302653,0.171652,1.820061,2.163365,1.944442,2.071015
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,21,alpha,3,1.982636,0.069687,0.040234,0.95,4.302653,0.173112,1.809524,2.155748,1.92533,2.06021
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,22,alpha,3,1.938911,0.090606,0.052311,0.95,4.302653,0.225077,1.713833,2.163988,1.861387,2.038516
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,23,alpha,3,1.930199,0.107278,0.061937,0.95,4.302653,0.266493,1.663707,2.196692,1.818182,2.032007
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,24,alpha,3,1.92006,0.098859,0.057076,0.95,4.302653,0.245578,1.674482,2.165638,1.814231,2.01003
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,25,alpha,3,1.928247,0.032699,0.018879,0.95,4.302653,0.081229,1.847018,2.009476,1.895073,1.960449
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,26,alpha,3,1.918223,0.033626,0.019414,0.95,4.302653,0.083532,1.834691,2.001755,1.896011,1.95691
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,27,alpha,3,1.920293,0.040961,0.023649,0.95,4.302653,0.101753,1.81854,2.022046,1.893511,1.967445
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,28,alpha,3,1.926741,0.037608,0.021713,0.95,4.302653,0.093423,1.833318,2.020165,1.897182,1.969072
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,29,alpha,3,1.925992,0.038594,0.022282,0.95,4.302653,0.095873,1.830119,2.021866,1.896326,1.969625
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,30,alpha,3,1.912743,0.036464,0.021053,0.95,4.302653,0.090583,1.82216,2.003325,1.888591,1.954688
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,0,alpha,3,7.368381,0.581824,0.335916,0.95,4.302653,1.44533,5.923051,8.813712,6.700321,7.763975
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,1,alpha,3,6.993247,0.434309,0.250748,0.95,4.302653,1.078883,5.914364,8.072129,6.659664,7.484331
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,2,alpha,3,6.395655,0.832216,0.48048,0.95,4.302653,2.06734,4.328315,8.462995,5.453219,7.029491
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,3,alpha,3,5.580579,1.237867,0.714683,0.95,4.302653,3.075033,2.505546,8.655612,4.251928,6.701337
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,4,alpha,3,6.219032,0.244046,0.1409,0.95,4.302653,0.606244,5.612788,6.825276,5.942171,6.402954
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,5,alpha,3,5.39573,1.026649,0.592736,0.95,4.302653,2.550336,2.845394,7.946067,4.210905,6.022049
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,6,alpha,3,5.990123,0.139003,0.080253,0.95,4.302653,0.345302,5.644821,6.335426,5.838784,6.112097
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,7,alpha,3,5.957045,0.205788,0.118812,0.95,4.302653,0.511206,5.445839,6.468251,5.725321,6.118478
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,8,alpha,3,5.679645,0.251579,0.145249,0.95,4.302653,0.624958,5.054687,6.304603,5.422797,5.925603
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,9,alpha,3,5.540381,0.182448,0.105336,0.95,4.302653,0.453225,5.087156,5.993606,5.429782,5.750965
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,10,alpha,3,5.520129,0.198571,0.114645,0.95,4.302653,0.493278,5.026851,6.013407,5.315975,5.712601
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,11,alpha,3,5.395707,0.093631,0.054058,0.95,4.302653,0.232592,5.163115,5.628299,5.337391,5.503707
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,12,alpha,3,5.650314,0.414794,0.239481,0.95,4.302653,1.030405,4.619909,6.680719,5.392179,6.128779
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,13,alpha,3,5.702911,0.571885,0.330178,0.95,4.302653,1.420641,4.282269,7.123552,5.359003,6.363074
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,14,alpha,3,5.684033,0.614851,0.354984,0.95,4.302653,1.527374,4.156659,7.211407,5.231263,6.384012
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,15,alpha,3,5.575455,0.512047,0.295631,0.95,4.302653,1.271996,4.30346,6.847451,5.150692,6.144031
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,16,alpha,3,5.56718,0.453686,0.261936,0.95,4.302653,1.127019,4.440161,6.694199,5.239423,6.084983
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,17,alpha,3,5.56112,0.337317,0.19475,0.95,4.302653,0.837942,4.723178,6.399062,5.324846,5.947424
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,18,alpha,3,5.523602,0.40989,0.23665,0.95,4.302653,1.018224,4.505377,6.541826,5.28639,5.996902
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,19,alpha,3,5.497407,0.397887,0.22972,0.95,4.302653,0.988406,4.509001,6.485812,5.237439,5.955455
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,20,alpha,3,5.201697,0.867279,0.500724,0.95,4.302653,2.15444,3.047257,7.356137,4.275875,5.995233
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,21,alpha,3,5.211595,0.825806,0.476779,0.95,4.302653,2.051416,3.160179,7.263012,4.302553,5.915492
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,22,alpha,3,4.989176,0.623266,0.359843,0.95,4.302653,1.54828,3.440896,6.537456,4.271798,5.39774
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,23,alpha,3,5.003268,0.619561,0.357704,0.95,4.302653,1.539076,3.464193,6.542344,4.289031,5.395809
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,24,alpha,3,5.017023,0.627359,0.362206,0.95,4.302653,1.558445,3.458577,6.575468,4.293635,5.41206
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,25,alpha,3,5.028862,0.64094,0.370047,0.95,4.302653,1.592183,3.436679,6.621045,4.290283,5.439129
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,26,alpha,3,5.032047,0.647,0.373546,0.95,4.302653,1.607237,3.42481,6.639284,4.286511,5.446532
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,27,alpha,3,5.032242,0.651094,0.375909,0.95,4.302653,1.617408,3.414834,6.649649,4.281869,5.447797
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,28,alpha,3,5.226743,0.859677,0.496334,0.95,4.302653,2.135555,3.091188,7.362298,4.277917,5.953824
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,29,alpha,3,5.23842,0.877986,0.506905,0.95,4.302653,2.181037,3.057383,7.419458,4.274673,5.992787
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,30,alpha,3,5.247207,0.892302,0.515171,0.95,4.302653,2.2166,3.030607,7.463807,4.272028,6.022844
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,0,m_midpoint,3,224.0,14.106736,8.144528,0.95,4.302653,35.043075,188.956925,259.043075,209.0,237.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,1,m_midpoint,3,210.0,3.605551,2.081666,0.95,4.302653,8.956686,201.043314,218.956686,206.0,213.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,2,m_midpoint,3,215.0,10.0,5.773503,0.95,4.302653,24.841377,190.158623,239.841377,205.0,225.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,3,m_midpoint,3,224.666667,14.224392,8.212457,0.95,4.302653,35.335349,189.331318,260.002016,215.0,241.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,4,m_midpoint,3,222.333333,7.023769,4.055175,0.95,4.302653,17.44801,204.885323,239.781343,215.0,229.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,5,m_midpoint,3,227.333333,12.66228,7.310571,0.95,4.302653,31.454847,195.878486,258.78818,213.0,237.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,6,m_midpoint,3,229.0,14.0,8.082904,0.95,4.302653,34.777928,194.222072,263.777928,215.0,243.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,7,m_midpoint,3,217.333333,10.214369,5.897269,0.95,4.302653,25.373899,191.959434,242.707232,210.0,229.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,8,m_midpoint,3,204.0,32.07803,18.520259,0.95,4.302653,79.686244,124.313756,283.686244,176.0,239.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,9,m_midpoint,3,219.666667,19.857828,11.464922,0.95,4.302653,49.329579,170.337087,268.996246,198.0,237.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,10,m_midpoint,3,211.0,8.0,4.618802,0.95,4.302653,19.873102,191.126898,230.873102,203.0,219.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,11,m_midpoint,3,214.333333,13.796135,7.965202,0.95,4.302653,34.271499,180.061835,248.604832,204.0,230.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,12,m_midpoint,3,220.0,2.645751,1.527525,0.95,4.302653,6.572411,213.427589,226.572411,218.0,223.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,13,m_midpoint,3,214.666667,6.506407,3.756476,0.95,4.302653,16.162811,198.503855,230.829478,208.0,221.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,14,m_midpoint,3,215.333333,1.527525,0.881917,0.95,4.302653,3.794583,211.53875,219.127916,214.0,217.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,15,m_midpoint,3,223.0,18.520259,10.692677,0.95,4.302653,46.006874,176.993126,269.006874,204.0,241.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,16,m_midpoint,3,216.0,3.605551,2.081666,0.95,4.302653,8.956686,207.043314,224.956686,212.0,219.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,17,m_midpoint,3,234.666667,17.009801,9.820613,0.95,4.302653,42.254688,192.411978,276.921355,222.0,254.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,18,m_midpoint,3,217.333333,19.857828,11.464922,0.95,4.302653,49.329579,168.003754,266.662913,200.0,239.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,19,m_midpoint,3,216.0,19.697716,11.372481,0.95,4.302653,48.931838,167.068162,264.931838,200.0,238.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,20,m_midpoint,3,219.0,14.933185,8.621678,0.95,4.302653,37.096087,181.903913,256.096087,208.0,236.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,21,m_midpoint,3,210.0,2.0,1.154701,0.95,4.302653,4.968275,205.031725,214.968275,208.0,212.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,22,m_midpoint,3,217.0,15.716234,9.073772,0.95,4.302653,39.041289,177.958711,256.041289,206.0,235.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,23,m_midpoint,3,236.0,14.106736,8.144528,0.95,4.302653,35.043075,200.956925,271.043075,221.0,249.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,24,m_midpoint,3,232.0,19.697716,11.372481,0.95,4.302653,48.931838,183.068162,280.931838,210.0,248.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,25,m_midpoint,3,220.333333,14.0119,8.089774,0.95,4.302653,34.807488,185.525845,255.140822,206.0,234.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,26,m_midpoint,3,220.0,14.0,8.082904,0.95,4.302653,34.777928,185.222072,254.777928,206.0,234.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,27,m_midpoint,3,219.666667,13.503086,7.79601,0.95,4.302653,33.543525,186.123141,253.210192,206.0,233.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,28,m_midpoint,3,219.333333,14.0119,8.089774,0.95,4.302653,34.807488,184.525845,254.140822,205.0,233.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,29,m_midpoint,3,231.666667,12.055428,6.960204,0.95,4.302653,29.947342,201.719324,261.614009,219.0,243.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc1,30,m_midpoint,3,232.333333,13.503086,7.79601,0.95,4.302653,33.543525,198.789808,265.876859,219.0,246.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,0,m_midpoint,3,203.0,8.888194,5.131601,0.95,4.302653,22.079499,180.920501,225.079499,196.0,213.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,1,m_midpoint,3,204.333333,4.725816,2.728451,0.95,4.302653,11.739577,192.593757,216.07291,199.0,208.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,2,m_midpoint,3,205.0,13.076697,7.549834,0.95,4.302653,32.484316,172.515684,237.484316,196.0,220.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,3,m_midpoint,3,204.0,6.082763,3.511885,0.95,4.302653,15.11042,188.88958,219.11042,197.0,208.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,4,m_midpoint,3,192.666667,7.505553,4.333333,0.95,4.302653,18.644828,174.021838,211.311495,185.0,200.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,5,m_midpoint,3,203.0,26.851443,15.502688,0.95,4.302653,66.702683,136.297317,269.702683,187.0,234.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,6,m_midpoint,3,213.0,26.907248,15.534907,0.95,4.302653,66.84131,146.15869,279.84131,183.0,235.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,7,m_midpoint,3,243.0,14.525839,8.386497,0.95,4.302653,36.084185,206.915815,279.084185,228.0,257.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,8,m_midpoint,3,238.333333,12.220202,7.055337,0.95,4.302653,30.356664,207.976669,268.689998,225.0,249.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,9,m_midpoint,3,197.666667,47.96179,27.690753,0.95,4.302653,119.143692,78.522975,316.810359,168.0,253.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,10,m_midpoint,3,220.333333,44.859038,25.899378,0.95,4.302653,111.436029,108.897304,331.769363,169.0,252.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,11,m_midpoint,3,237.333333,0.57735,0.333333,0.95,4.302653,1.434218,235.899116,238.767551,237.0,238.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,12,m_midpoint,3,245.0,7.81025,4.50925,0.95,4.302653,19.401736,225.598264,264.401736,240.0,254.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,13,m_midpoint,3,216.666667,46.800997,27.020568,0.95,4.302653,116.260122,100.406545,332.926789,163.0,249.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,14,m_midpoint,3,232.666667,15.044379,8.685876,0.95,4.302653,37.372309,195.294358,270.038975,217.0,247.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,15,m_midpoint,3,241.333333,5.033223,2.905933,0.95,4.302653,12.503219,228.830114,253.836552,236.0,246.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,16,m_midpoint,3,213.333333,45.346812,26.180994,0.95,4.302653,112.647725,100.685608,325.981058,161.0,241.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,17,m_midpoint,3,232.333333,17.47379,10.088497,0.95,4.302653,43.4073,188.926033,275.740634,213.0,247.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,18,m_midpoint,3,228.666667,12.74101,7.356025,0.95,4.302653,31.650423,197.016243,260.31709,214.0,237.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,19,m_midpoint,3,210.333333,46.198846,26.672916,0.95,4.302653,114.764295,95.569039,325.097628,157.0,238.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,20,m_midpoint,3,234.666667,11.150486,6.437736,0.95,4.302653,27.699342,206.967324,262.366009,222.0,243.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,21,m_midpoint,3,234.0,11.532563,6.658328,0.95,4.302653,28.648474,205.351526,262.648474,221.0,243.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,22,m_midpoint,3,237.666667,14.977761,8.647415,0.95,4.302653,37.206822,200.459845,274.873488,221.0,250.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,23,m_midpoint,3,237.0,18.083141,10.440307,0.95,4.302653,44.921013,192.078987,281.921013,220.0,256.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,24,m_midpoint,3,236.666667,18.147543,10.477489,0.95,4.302653,45.080997,191.58567,281.747664,220.0,256.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,25,m_midpoint,3,233.333333,7.505553,4.333333,0.95,4.302653,18.644828,214.688505,251.978162,226.0,241.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,26,m_midpoint,3,234.666667,7.571878,4.371626,0.95,4.302653,18.809587,215.857079,253.476254,226.0,240.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,27,m_midpoint,3,233.333333,9.865766,5.696002,0.95,4.302653,24.507921,208.825413,257.841254,222.0,240.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,28,m_midpoint,3,232.0,8.717798,5.033223,0.95,4.302653,21.65621,210.34379,253.65621,222.0,238.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,29,m_midpoint,3,231.666667,9.291573,5.364492,0.95,4.302653,23.081547,208.585119,254.748214,221.0,238.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc2,30,m_midpoint,3,233.333333,8.962886,5.174725,0.95,4.302653,22.265044,211.068289,255.598378,223.0,239.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,0,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,1,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,2,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,3,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,4,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,5,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,6,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,7,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,8,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,9,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,10,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,11,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,12,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,13,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,14,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,15,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,16,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,17,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,18,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,19,m_midpoint,3,9.0,0.0,0.0,0.95,4.302653,0.0,9.0,9.0,9.0,9.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,20,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,21,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,22,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,23,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,24,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
Muon + auxiliary AdamW,sgd_momentum_muon,Muon + auxiliary AdamW,fc3,25,m_midpoint,3,9.333333,0.57735,0.333333,0.95,4.302653,1.434218,7.899116,10.767551,9.0,10.0
